Electricity consumption profiles,,,
kW,,,
MEKH,,,
date,hour,profile_type,Value
01/05/2022,16,budapest,0.02635875
01/05/2022,17,budapest,0.028638
01/05/2022,18,budapest,0.03222325
01/05/2022,19,budapest,0.03676775
01/05/2022,20,budapest,0.0404455
01/05/2022,21,budapest,0.03939025
01/05/2022,22,budapest,0.0334525
01/05/2022,23,budapest,0.02673525
02/05/2022,0,budapest,0.0209455
02/05/2022,1,budapest,0.0175825
02/05/2022,2,budapest,0.0160725
02/05/2022,3,budapest,0.015719
02/05/2022,4,budapest,0.0163475
02/05/2022,5,budapest,0.01905075
02/05/2022,6,budapest,0.0241045
02/05/2022,7,budapest,0.027183
02/05/2022,8,budapest,0.02664175
02/05/2022,9,budapest,0.02428975
02/05/2022,10,budapest,0.02212775
02/05/2022,11,budapest,0.0211435
02/05/2022,12,budapest,0.0204905
02/05/2022,13,budapest,0.01982675
02/05/2022,14,budapest,0.019707
02/05/2022,15,budapest,0.02036275
02/05/2022,16,budapest,0.0221345
02/05/2022,17,budapest,0.02577525
02/05/2022,18,budapest,0.03065075
02/05/2022,19,budapest,0.03565925
02/05/2022,20,budapest,0.0397235
02/05/2022,21,budapest,0.0391735
02/05/2022,22,budapest,0.03356875
02/05/2022,23,budapest,0.0265895
03/05/2022,0,budapest,0.0209455
03/05/2022,1,budapest,0.0175825
03/05/2022,2,budapest,0.0160725
03/05/2022,3,budapest,0.015719
03/05/2022,4,budapest,0.0163475
03/05/2022,5,budapest,0.01905075
03/05/2022,6,budapest,0.0241045
03/05/2022,7,budapest,0.027183
03/05/2022,8,budapest,0.02664175
03/05/2022,9,budapest,0.02428975
03/05/2022,10,budapest,0.02212775
03/05/2022,11,budapest,0.0211435
03/05/2022,12,budapest,0.0204905
03/05/2022,13,budapest,0.01982675
03/05/2022,14,budapest,0.019707
03/05/2022,15,budapest,0.02036275
03/05/2022,16,budapest,0.0221345
03/05/2022,17,budapest,0.02577525
03/05/2022,18,budapest,0.03065075
03/05/2022,19,budapest,0.03565925
03/05/2022,20,budapest,0.0397235
03/05/2022,21,budapest,0.0391735
03/05/2022,22,budapest,0.03356875
03/05/2022,23,budapest,0.0265895
04/05/2022,0,budapest,0.0209455
04/05/2022,1,budapest,0.0175825
04/05/2022,2,budapest,0.0160725
04/05/2022,3,budapest,0.015719
04/05/2022,4,budapest,0.0163475
04/05/2022,5,budapest,0.01905075
04/05/2022,6,budapest,0.0241045
04/05/2022,7,budapest,0.027183
04/05/2022,8,budapest,0.02664175
04/05/2022,9,budapest,0.02428975
04/05/2022,10,budapest,0.02212775
04/05/2022,11,budapest,0.0211435
04/05/2022,12,budapest,0.0204905
04/05/2022,13,budapest,0.01982675
04/05/2022,14,budapest,0.019707
04/05/2022,15,budapest,0.02036275
04/05/2022,16,budapest,0.0221345
04/05/2022,17,budapest,0.02577525
04/05/2022,18,budapest,0.03065075
04/05/2022,19,budapest,0.03565925
04/05/2022,20,budapest,0.0397235
04/05/2022,21,budapest,0.0391735
04/05/2022,22,budapest,0.03356875
04/05/2022,23,budapest,0.0265895
05/05/2022,0,budapest,0.0209455
05/05/2022,1,budapest,0.0175825
05/05/2022,2,budapest,0.0160725
05/05/2022,3,budapest,0.015719
05/05/2022,4,budapest,0.0163475
05/05/2022,5,budapest,0.01905075
05/05/2022,6,budapest,0.0241045
05/05/2022,7,budapest,0.027183
05/05/2022,8,budapest,0.02664175
05/05/2022,9,budapest,0.02428975
05/05/2022,10,budapest,0.02212775
05/05/2022,11,budapest,0.0211435
05/05/2022,12,budapest,0.0204905
05/05/2022,13,budapest,0.01982675
05/05/2022,14,budapest,0.019707
05/05/2022,15,budapest,0.02036275
05/05/2022,16,budapest,0.0221345
05/05/2022,17,budapest,0.02577525
05/05/2022,18,budapest,0.03065075
05/05/2022,19,budapest,0.03565925
05/05/2022,20,budapest,0.0397235
05/05/2022,21,budapest,0.0391735
05/05/2022,22,budapest,0.03356875
05/05/2022,23,budapest,0.0265895
06/05/2022,0,budapest,0.0209455
06/05/2022,1,budapest,0.0175825
06/05/2022,2,budapest,0.0160725
06/05/2022,3,budapest,0.015719
06/05/2022,4,budapest,0.0163475
06/05/2022,5,budapest,0.01905075
06/05/2022,6,budapest,0.0241045
06/05/2022,7,budapest,0.027183
06/05/2022,8,budapest,0.02664175
06/05/2022,9,budapest,0.02428975
06/05/2022,10,budapest,0.02212775
06/05/2022,11,budapest,0.0211435
06/05/2022,12,budapest,0.0204905
06/05/2022,13,budapest,0.01982675
06/05/2022,14,budapest,0.019707
06/05/2022,15,budapest,0.02036275
06/05/2022,16,budapest,0.0221345
06/05/2022,17,budapest,0.02577525
06/05/2022,18,budapest,0.03065075
06/05/2022,19,budapest,0.03565925
06/05/2022,20,budapest,0.0397235
06/05/2022,21,budapest,0.0391735
06/05/2022,22,budapest,0.03356875
06/05/2022,23,budapest,0.0265895
07/05/2022,0,budapest,0.02182925
07/05/2022,1,budapest,0.01826125
07/05/2022,2,budapest,0.0164125
07/05/2022,3,budapest,0.015798
07/05/2022,4,budapest,0.01601375
07/05/2022,5,budapest,0.0173835
07/05/2022,6,budapest,0.0203465
07/05/2022,7,budapest,0.02486925
07/05/2022,8,budapest,0.02841625
07/05/2022,9,budapest,0.02913675
07/05/2022,10,budapest,0.02863925
07/05/2022,11,budapest,0.02873125
07/05/2022,12,budapest,0.028038
07/05/2022,13,budapest,0.02643525
07/05/2022,14,budapest,0.02508575
07/05/2022,15,budapest,0.02459225
07/05/2022,16,budapest,0.02513775
07/05/2022,17,budapest,0.027036
07/05/2022,18,budapest,0.029882
07/05/2022,19,budapest,0.033208
07/05/2022,20,budapest,0.0364325
07/05/2022,21,budapest,0.03626825
07/05/2022,22,budapest,0.031963
07/05/2022,23,budapest,0.02659775
08/05/2022,0,budapest,0.02247925
08/05/2022,1,budapest,0.01858925
08/05/2022,2,budapest,0.01657175
08/05/2022,3,budapest,0.015844
08/05/2022,4,budapest,0.015781
08/05/2022,5,budapest,0.01675725
08/05/2022,6,budapest,0.0193845
08/05/2022,7,budapest,0.02383275
08/05/2022,8,budapest,0.02856025
08/05/2022,9,budapest,0.0311165
08/05/2022,10,budapest,0.031855
08/05/2022,11,budapest,0.032095
08/05/2022,12,budapest,0.0309045
08/05/2022,13,budapest,0.0283655
08/05/2022,14,budapest,0.02628375
08/05/2022,15,budapest,0.02549275
08/05/2022,16,budapest,0.02635875
08/05/2022,17,budapest,0.028638
08/05/2022,18,budapest,0.03222325
08/05/2022,19,budapest,0.03676775
08/05/2022,20,budapest,0.0404455
08/05/2022,21,budapest,0.03939025
08/05/2022,22,budapest,0.0334525
08/05/2022,23,budapest,0.02673525
09/05/2022,0,budapest,0.0209455
09/05/2022,1,budapest,0.0175825
09/05/2022,2,budapest,0.0160725
09/05/2022,3,budapest,0.015719
09/05/2022,4,budapest,0.0163475
09/05/2022,5,budapest,0.01905075
09/05/2022,6,budapest,0.0241045
09/05/2022,7,budapest,0.027183
09/05/2022,8,budapest,0.02664175
09/05/2022,9,budapest,0.02428975
09/05/2022,10,budapest,0.02212775
09/05/2022,11,budapest,0.0211435
09/05/2022,12,budapest,0.0204905
09/05/2022,13,budapest,0.01982675
09/05/2022,14,budapest,0.019707
09/05/2022,15,budapest,0.02036275
09/05/2022,16,budapest,0.0221345
09/05/2022,17,budapest,0.02577525
09/05/2022,18,budapest,0.03065075
09/05/2022,19,budapest,0.03565925
09/05/2022,20,budapest,0.0397235
09/05/2022,21,budapest,0.0391735
09/05/2022,22,budapest,0.03356875
09/05/2022,23,budapest,0.0265895
10/05/2022,0,budapest,0.0209455
10/05/2022,1,budapest,0.0175825
10/05/2022,2,budapest,0.0160725
10/05/2022,3,budapest,0.015719
10/05/2022,4,budapest,0.0163475
10/05/2022,5,budapest,0.01905075
10/05/2022,6,budapest,0.0241045
10/05/2022,7,budapest,0.027183
10/05/2022,8,budapest,0.02664175
10/05/2022,9,budapest,0.02428975
10/05/2022,10,budapest,0.02212775
10/05/2022,11,budapest,0.0211435
10/05/2022,12,budapest,0.0204905
10/05/2022,13,budapest,0.01982675
10/05/2022,14,budapest,0.019707
10/05/2022,15,budapest,0.02036275
10/05/2022,16,budapest,0.0221345
10/05/2022,17,budapest,0.02577525
10/05/2022,18,budapest,0.03065075
10/05/2022,19,budapest,0.03565925
10/05/2022,20,budapest,0.0397235
10/05/2022,21,budapest,0.0391735
10/05/2022,22,budapest,0.03356875
10/05/2022,23,budapest,0.0265895
11/05/2022,0,budapest,0.0209455
11/05/2022,1,budapest,0.0175825
11/05/2022,2,budapest,0.0160725
11/05/2022,3,budapest,0.015719
11/05/2022,4,budapest,0.0163475
11/05/2022,5,budapest,0.01905075
11/05/2022,6,budapest,0.0241045
11/05/2022,7,budapest,0.027183
11/05/2022,8,budapest,0.02664175
11/05/2022,9,budapest,0.02428975
11/05/2022,10,budapest,0.02212775
11/05/2022,11,budapest,0.0211435
11/05/2022,12,budapest,0.0204905
11/05/2022,13,budapest,0.01982675
11/05/2022,14,budapest,0.019707
11/05/2022,15,budapest,0.02036275
11/05/2022,16,budapest,0.0221345
11/05/2022,17,budapest,0.02577525
11/05/2022,18,budapest,0.03065075
11/05/2022,19,budapest,0.03565925
11/05/2022,20,budapest,0.0397235
11/05/2022,21,budapest,0.0391735
11/05/2022,22,budapest,0.03356875
11/05/2022,23,budapest,0.0265895
12/05/2022,0,budapest,0.0209455
12/05/2022,1,budapest,0.0175825
12/05/2022,2,budapest,0.0160725
12/05/2022,3,budapest,0.015719
12/05/2022,4,budapest,0.0163475
12/05/2022,5,budapest,0.01905075
12/05/2022,6,budapest,0.0241045
12/05/2022,7,budapest,0.027183
12/05/2022,8,budapest,0.02664175
12/05/2022,9,budapest,0.02428975
12/05/2022,10,budapest,0.02212775
12/05/2022,11,budapest,0.0211435
12/05/2022,12,budapest,0.0204905
12/05/2022,13,budapest,0.01982675
12/05/2022,14,budapest,0.019707
12/05/2022,15,budapest,0.02036275
12/05/2022,16,budapest,0.0221345
12/05/2022,17,budapest,0.02577525
12/05/2022,18,budapest,0.03065075
12/05/2022,19,budapest,0.03565925
12/05/2022,20,budapest,0.0397235
12/05/2022,21,budapest,0.0391735
12/05/2022,22,budapest,0.03356875
12/05/2022,23,budapest,0.0265895
13/05/2022,0,budapest,0.0209455
13/05/2022,1,budapest,0.0175825
13/05/2022,2,budapest,0.0160725
13/05/2022,3,budapest,0.015719
13/05/2022,4,budapest,0.0163475
13/05/2022,5,budapest,0.01905075
13/05/2022,6,budapest,0.0241045
13/05/2022,7,budapest,0.027183
13/05/2022,8,budapest,0.02664175
13/05/2022,9,budapest,0.02428975
13/05/2022,10,budapest,0.02212775
13/05/2022,11,budapest,0.0211435
13/05/2022,12,budapest,0.0204905
13/05/2022,13,budapest,0.01982675
13/05/2022,14,budapest,0.019707
13/05/2022,15,budapest,0.02036275
13/05/2022,16,budapest,0.0221345
13/05/2022,17,budapest,0.02577525
13/05/2022,18,budapest,0.03065075
13/05/2022,19,budapest,0.03565925
13/05/2022,20,budapest,0.0397235
13/05/2022,21,budapest,0.0391735
13/05/2022,22,budapest,0.03356875
13/05/2022,23,budapest,0.0265895
14/05/2022,0,budapest,0.02182925
14/05/2022,1,budapest,0.01826125
14/05/2022,2,budapest,0.0164125
14/05/2022,3,budapest,0.015798
14/05/2022,4,budapest,0.01601375
14/05/2022,5,budapest,0.0173835
14/05/2022,6,budapest,0.0203465
14/05/2022,7,budapest,0.02486925
14/05/2022,8,budapest,0.02841625
14/05/2022,9,budapest,0.02913675
14/05/2022,10,budapest,0.02863925
14/05/2022,11,budapest,0.02873125
14/05/2022,12,budapest,0.028038
14/05/2022,13,budapest,0.02643525
14/05/2022,14,budapest,0.02508575
14/05/2022,15,budapest,0.02459225
14/05/2022,16,budapest,0.02513775
14/05/2022,17,budapest,0.027036
14/05/2022,18,budapest,0.029882
14/05/2022,19,budapest,0.033208
14/05/2022,20,budapest,0.0364325
14/05/2022,21,budapest,0.03626825
14/05/2022,22,budapest,0.031963
14/05/2022,23,budapest,0.02659775
15/05/2022,0,budapest,0.02247925
15/05/2022,1,budapest,0.01858925
15/05/2022,2,budapest,0.01657175
15/05/2022,3,budapest,0.015844
15/05/2022,4,budapest,0.015781
15/05/2022,5,budapest,0.01675725
15/05/2022,6,budapest,0.0193845
15/05/2022,7,budapest,0.02383275
15/05/2022,8,budapest,0.02856025
15/05/2022,9,budapest,0.0311165
15/05/2022,10,budapest,0.031855
15/05/2022,11,budapest,0.032095
15/05/2022,12,budapest,0.0309045
15/05/2022,13,budapest,0.0283655
15/05/2022,14,budapest,0.02628375
15/05/2022,15,budapest,0.02549275
15/05/2022,16,budapest,0.02635875
15/05/2022,17,budapest,0.028638
15/05/2022,18,budapest,0.03222325
15/05/2022,19,budapest,0.03676775
15/05/2022,20,budapest,0.0404455
15/05/2022,21,budapest,0.03939025
15/05/2022,22,budapest,0.0334525
15/05/2022,23,budapest,0.02673525
16/05/2022,0,budapest,0.0209455
16/05/2022,1,budapest,0.0175825
16/05/2022,2,budapest,0.0160725
16/05/2022,3,budapest,0.015719
16/05/2022,4,budapest,0.0163475
16/05/2022,5,budapest,0.01905075
16/05/2022,6,budapest,0.0241045
16/05/2022,7,budapest,0.027183
16/05/2022,8,budapest,0.02664175
16/05/2022,9,budapest,0.02428975
16/05/2022,10,budapest,0.02212775
16/05/2022,11,budapest,0.0211435
16/05/2022,12,budapest,0.0204905
16/05/2022,13,budapest,0.01982675
16/05/2022,14,budapest,0.019707
16/05/2022,15,budapest,0.02036275
16/05/2022,16,budapest,0.0221345
16/05/2022,17,budapest,0.02577525
16/05/2022,18,budapest,0.03065075
16/05/2022,19,budapest,0.03565925
16/05/2022,20,budapest,0.0397235
16/05/2022,21,budapest,0.0391735
16/05/2022,22,budapest,0.03356875
16/05/2022,23,budapest,0.0265895
17/05/2022,0,budapest,0.0209455
17/05/2022,1,budapest,0.0175825
17/05/2022,2,budapest,0.0160725
17/05/2022,3,budapest,0.015719
17/05/2022,4,budapest,0.0163475
17/05/2022,5,budapest,0.01905075
17/05/2022,6,budapest,0.0241045
17/05/2022,7,budapest,0.027183
17/05/2022,8,budapest,0.02664175
17/05/2022,9,budapest,0.02428975
17/05/2022,10,budapest,0.02212775
17/05/2022,11,budapest,0.0211435
17/05/2022,12,budapest,0.0204905
17/05/2022,13,budapest,0.01982675
17/05/2022,14,budapest,0.019707
17/05/2022,15,budapest,0.02036275
17/05/2022,16,budapest,0.0221345
17/05/2022,17,budapest,0.02577525
17/05/2022,18,budapest,0.03065075
17/05/2022,19,budapest,0.03565925
17/05/2022,20,budapest,0.0397235
17/05/2022,21,budapest,0.0391735
17/05/2022,22,budapest,0.03356875
17/05/2022,23,budapest,0.0265895
18/05/2022,0,budapest,0.0209455
18/05/2022,1,budapest,0.0175825
18/05/2022,2,budapest,0.0160725
18/05/2022,3,budapest,0.015719
18/05/2022,4,budapest,0.0163475
18/05/2022,5,budapest,0.01905075
18/05/2022,6,budapest,0.0241045
18/05/2022,7,budapest,0.027183
18/05/2022,8,budapest,0.02664175
18/05/2022,9,budapest,0.02428975
18/05/2022,10,budapest,0.02212775
18/05/2022,11,budapest,0.0211435
18/05/2022,12,budapest,0.0204905
18/05/2022,13,budapest,0.01982675
18/05/2022,14,budapest,0.019707
18/05/2022,15,budapest,0.02036275
18/05/2022,16,budapest,0.0221345
18/05/2022,17,budapest,0.02577525
18/05/2022,18,budapest,0.03065075
18/05/2022,19,budapest,0.03565925
18/05/2022,20,budapest,0.0397235
18/05/2022,21,budapest,0.0391735
18/05/2022,22,budapest,0.03356875
18/05/2022,23,budapest,0.0265895
19/05/2022,0,budapest,0.0209455
19/05/2022,1,budapest,0.0175825
19/05/2022,2,budapest,0.0160725
19/05/2022,3,budapest,0.015719
19/05/2022,4,budapest,0.0163475
19/05/2022,5,budapest,0.01905075
19/05/2022,6,budapest,0.0241045
19/05/2022,7,budapest,0.027183
19/05/2022,8,budapest,0.02664175
19/05/2022,9,budapest,0.02428975
19/05/2022,10,budapest,0.02212775
19/05/2022,11,budapest,0.0211435
19/05/2022,12,budapest,0.0204905
19/05/2022,13,budapest,0.01982675
19/05/2022,14,budapest,0.019707
19/05/2022,15,budapest,0.02036275
19/05/2022,16,budapest,0.0221345
19/05/2022,17,budapest,0.02577525
19/05/2022,18,budapest,0.03065075
19/05/2022,19,budapest,0.03565925
19/05/2022,20,budapest,0.0397235
19/05/2022,21,budapest,0.0391735
19/05/2022,22,budapest,0.03356875
19/05/2022,23,budapest,0.0265895
20/05/2022,0,budapest,0.0209455
20/05/2022,1,budapest,0.0175825
20/05/2022,2,budapest,0.0160725
20/05/2022,3,budapest,0.015719
20/05/2022,4,budapest,0.0163475
20/05/2022,5,budapest,0.01905075
20/05/2022,6,budapest,0.0241045
20/05/2022,7,budapest,0.027183
20/05/2022,8,budapest,0.02664175
20/05/2022,9,budapest,0.02428975
20/05/2022,10,budapest,0.02212775
20/05/2022,11,budapest,0.0211435
20/05/2022,12,budapest,0.0204905
20/05/2022,13,budapest,0.01982675
20/05/2022,14,budapest,0.019707
20/05/2022,15,budapest,0.02036275
20/05/2022,16,budapest,0.0221345
20/05/2022,17,budapest,0.02577525
20/05/2022,18,budapest,0.03065075
20/05/2022,19,budapest,0.03565925
20/05/2022,20,budapest,0.0397235
20/05/2022,21,budapest,0.0391735
20/05/2022,22,budapest,0.03356875
20/05/2022,23,budapest,0.0265895
21/05/2022,0,budapest,0.02182925
21/05/2022,1,budapest,0.01826125
21/05/2022,2,budapest,0.0164125
21/05/2022,3,budapest,0.015798
21/05/2022,4,budapest,0.01601375
21/05/2022,5,budapest,0.0173835
21/05/2022,6,budapest,0.0203465
21/05/2022,7,budapest,0.02486925
21/05/2022,8,budapest,0.02841625
21/05/2022,9,budapest,0.02913675
21/05/2022,10,budapest,0.02863925
21/05/2022,11,budapest,0.02873125
21/05/2022,12,budapest,0.028038
21/05/2022,13,budapest,0.02643525
21/05/2022,14,budapest,0.02508575
21/05/2022,15,budapest,0.02459225
21/05/2022,16,budapest,0.02513775
21/05/2022,17,budapest,0.027036
21/05/2022,18,budapest,0.029882
21/05/2022,19,budapest,0.033208
21/05/2022,20,budapest,0.0364325
21/05/2022,21,budapest,0.03626825
21/05/2022,22,budapest,0.031963
21/05/2022,23,budapest,0.02659775
22/05/2022,0,budapest,0.02247925
22/05/2022,1,budapest,0.01858925
22/05/2022,2,budapest,0.01657175
22/05/2022,3,budapest,0.015844
22/05/2022,4,budapest,0.015781
22/05/2022,5,budapest,0.01675725
22/05/2022,6,budapest,0.0193845
22/05/2022,7,budapest,0.02383275
22/05/2022,8,budapest,0.02856025
22/05/2022,9,budapest,0.0311165
22/05/2022,10,budapest,0.031855
22/05/2022,11,budapest,0.032095
22/05/2022,12,budapest,0.0309045
22/05/2022,13,budapest,0.0283655
22/05/2022,14,budapest,0.02628375
22/05/2022,15,budapest,0.02549275
22/05/2022,16,budapest,0.02635875
22/05/2022,17,budapest,0.028638
22/05/2022,18,budapest,0.03222325
22/05/2022,19,budapest,0.03676775
22/05/2022,20,budapest,0.0404455
22/05/2022,21,budapest,0.03939025
22/05/2022,22,budapest,0.0334525
22/05/2022,23,budapest,0.02673525
23/05/2022,0,budapest,0.0209455
23/05/2022,1,budapest,0.0175825
23/05/2022,2,budapest,0.0160725
23/05/2022,3,budapest,0.015719
23/05/2022,4,budapest,0.0163475
23/05/2022,5,budapest,0.01905075
23/05/2022,6,budapest,0.0241045
23/05/2022,7,budapest,0.027183
23/05/2022,8,budapest,0.02664175
23/05/2022,9,budapest,0.02428975
23/05/2022,10,budapest,0.02212775
23/05/2022,11,budapest,0.0211435
23/05/2022,12,budapest,0.0204905
23/05/2022,13,budapest,0.01982675
23/05/2022,14,budapest,0.019707
23/05/2022,15,budapest,0.02036275
23/05/2022,16,budapest,0.0221345
23/05/2022,17,budapest,0.02577525
23/05/2022,18,budapest,0.03065075
23/05/2022,19,budapest,0.03565925
23/05/2022,20,budapest,0.0397235
23/05/2022,21,budapest,0.0391735
23/05/2022,22,budapest,0.03356875
23/05/2022,23,budapest,0.0265895
24/05/2022,0,budapest,0.0209455
24/05/2022,1,budapest,0.0175825
24/05/2022,2,budapest,0.0160725
24/05/2022,3,budapest,0.015719
24/05/2022,4,budapest,0.0163475
24/05/2022,5,budapest,0.01905075
24/05/2022,6,budapest,0.0241045
24/05/2022,7,budapest,0.027183
24/05/2022,8,budapest,0.02664175
24/05/2022,9,budapest,0.02428975
24/05/2022,10,budapest,0.02212775
24/05/2022,11,budapest,0.0211435
24/05/2022,12,budapest,0.0204905
24/05/2022,13,budapest,0.01982675
24/05/2022,14,budapest,0.019707
24/05/2022,15,budapest,0.02036275
24/05/2022,16,budapest,0.0221345
24/05/2022,17,budapest,0.02577525
24/05/2022,18,budapest,0.03065075
24/05/2022,19,budapest,0.03565925
24/05/2022,20,budapest,0.0397235
24/05/2022,21,budapest,0.0391735
24/05/2022,22,budapest,0.03356875
24/05/2022,23,budapest,0.0265895
25/05/2022,0,budapest,0.0209455
25/05/2022,1,budapest,0.0175825
25/05/2022,2,budapest,0.0160725
25/05/2022,3,budapest,0.015719
25/05/2022,4,budapest,0.0163475
25/05/2022,5,budapest,0.01905075
25/05/2022,6,budapest,0.0241045
25/05/2022,7,budapest,0.027183
25/05/2022,8,budapest,0.02664175
25/05/2022,9,budapest,0.02428975
25/05/2022,10,budapest,0.02212775
25/05/2022,11,budapest,0.0211435
25/05/2022,12,budapest,0.0204905
25/05/2022,13,budapest,0.01982675
25/05/2022,14,budapest,0.019707
25/05/2022,15,budapest,0.02036275
25/05/2022,16,budapest,0.0221345
25/05/2022,17,budapest,0.02577525
25/05/2022,18,budapest,0.03065075
25/05/2022,19,budapest,0.03565925
25/05/2022,20,budapest,0.0397235
25/05/2022,21,budapest,0.0391735
25/05/2022,22,budapest,0.03356875
25/05/2022,23,budapest,0.0265895
26/05/2022,0,budapest,0.0209455
26/05/2022,1,budapest,0.0175825
26/05/2022,2,budapest,0.0160725
26/05/2022,3,budapest,0.015719
26/05/2022,4,budapest,0.0163475
26/05/2022,5,budapest,0.01905075
26/05/2022,6,budapest,0.0241045
26/05/2022,7,budapest,0.027183
26/05/2022,8,budapest,0.02664175
26/05/2022,9,budapest,0.02428975
26/05/2022,10,budapest,0.02212775
26/05/2022,11,budapest,0.0211435
26/05/2022,12,budapest,0.0204905
26/05/2022,13,budapest,0.01982675
26/05/2022,14,budapest,0.019707
26/05/2022,15,budapest,0.02036275
26/05/2022,16,budapest,0.0221345
26/05/2022,17,budapest,0.02577525
26/05/2022,18,budapest,0.03065075
26/05/2022,19,budapest,0.03565925
26/05/2022,20,budapest,0.0397235
26/05/2022,21,budapest,0.0391735
26/05/2022,22,budapest,0.03356875
26/05/2022,23,budapest,0.0265895
27/05/2022,0,budapest,0.0209455
27/05/2022,1,budapest,0.0175825
27/05/2022,2,budapest,0.0160725
27/05/2022,3,budapest,0.015719
27/05/2022,4,budapest,0.0163475
27/05/2022,5,budapest,0.01905075
27/05/2022,6,budapest,0.0241045
27/05/2022,7,budapest,0.027183
27/05/2022,8,budapest,0.02664175
27/05/2022,9,budapest,0.02428975
27/05/2022,10,budapest,0.02212775
27/05/2022,11,budapest,0.0211435
27/05/2022,12,budapest,0.0204905
27/05/2022,13,budapest,0.01982675
27/05/2022,14,budapest,0.019707
27/05/2022,15,budapest,0.02036275
27/05/2022,16,budapest,0.0221345
27/05/2022,17,budapest,0.02577525
